source_ip,destination_ip,protocol,source_port,destination_port,duration,packets,bytes,packet_rate,connection_count,label
192.168.1.12,10.0.0.9,TCP,48675,48449,0.3213425266498814,122,4928,379.6571878359724,43,PORT_SCAN
192.168.1.30,10.0.0.7,TCP,48387,22425,0.4039455908705599,423,2323,1047.170731801714,61,PORT_SCAN
192.168.1.9,10.0.0.6,TCP,29572,5419,1.3215647342286176,140,4956,105.93503017596517,26,PORT_SCAN
192.168.1.33,10.0.0.11,TCP,6074,47741,0.6080762320409486,194,2186,319.03894574017124,62,PORT_SCAN
192.168.1.7,10.0.0.11,TCP,47055,52841,1.9034079445345198,111,2499,58.31645303295461,90,PORT_SCAN
192.168.1.7,10.0.0.8,TCP,12186,10338,1.5118574215868832,107,1205,70.77386959392648,65,PORT_SCAN
192.168.1.16,10.0.0.12,TCP,14929,17494,1.038247694797751,254,3902,244.64297033616702,97,PORT_SCAN
192.168.1.18,10.0.0.9,TCP,8259,58009,0.9760210553404115,471,4239,482.57155665123133,39,PORT_SCAN
192.168.1.24,10.0.0.19,TCP,32568,17651,1.2521707566830247,272,2783,217.22276977664177,48,PORT_SCAN
192.168.1.48,10.0.0.19,TCP,51303,37096,2.9424728527020125,220,2933,74.76704493568343,32,PORT_SCAN
192.168.1.40,10.0.0.7,TCP,41900,53971,2.563890104160513,145,3084,56.55468608607814,23,PORT_SCAN
192.168.1.37,10.0.0.16,TCP,26819,3552,1.0762626654082996,252,2457,234.14358604030855,21,PORT_SCAN
192.168.1.32,10.0.0.2,TCP,54062,34040,2.703412041173351,493,3215,182.3621381023461,50,PORT_SCAN
192.168.1.32,10.0.0.6,TCP,23762,30018,0.46977778626237676,343,4950,730.1324371442931,91,PORT_SCAN
192.168.1.18,10.0.0.10,TCP,19690,52353,0.8211010581568159,455,1315,554.1339832411993,37,PORT_SCAN
192.168.1.40,10.0.0.13,TCP,31521,15074,0.4009707304908079,312,3771,778.1116582202812,87,PORT_SCAN
192.168.1.34,10.0.0.9,TCP,25611,43599,0.7000523640156999,236,4381,337.1176388095266,39,PORT_SCAN
192.168.1.24,10.0.0.14,TCP,15024,24768,0.25696565483443734,144,3426,560.3861733692739,24,PORT_SCAN
192.168.1.42,10.0.0.16,TCP,8933,19349,1.6356175878297565,295,1537,180.36000725048766,80,PORT_SCAN
192.168.1.24,10.0.0.5,TCP,53390,42186,1.6271602090460233,137,4822,84.19576587379849,91,PORT_SCAN
192.168.1.29,10.0.0.10,TCP,19268,51769,2.7107093903734563,192,1356,70.83016743950853,78,PORT_SCAN
192.168.1.5,10.0.0.14,TCP,47658,19710,1.0587218931828508,174,1667,164.3491091668099,37,PORT_SCAN
192.168.1.31,10.0.0.3,TCP,48657,53519,2.2373772760635293,394,3139,176.09904427616638,45,PORT_SCAN
192.168.1.19,10.0.0.6,TCP,24424,54111,2.908650196680424,254,3985,87.32572940186633,67,PORT_SCAN
192.168.1.30,10.0.0.7,TCP,22594,63855,0.5738900937105882,442,2811,770.182313380199,82,PORT_SCAN
192.168.1.11,10.0.0.11,TCP,38597,11700,0.9089492870873085,176,4634,193.63016452104267,24,PORT_SCAN
192.168.1.17,10.0.0.3,TCP,8182,34981,2.571787906957682,199,1794,77.37807595316393,82,PORT_SCAN
192.168.1.49,10.0.0.7,TCP,35001,13870,1.6417472897329306,188,4667,114.51214274919418,65,PORT_SCAN
192.168.1.32,10.0.0.14,TCP,58508,55891,2.0893338242789703,311,1772,148.85127325563985,84,PORT_SCAN
192.168.1.47,10.0.0.2,TCP,17830,5866,2.100430205154017,292,1387,139.01913964267555,41,PORT_SCAN
192.168.1.47,10.0.0.20,TCP,28364,26923,0.7346503188283897,142,1641,193.28923756061204,34,PORT_SCAN
192.168.1.11,10.0.0.4,TCP,35077,65019,0.3904959985852835,355,2029,909.1002245506205,77,PORT_SCAN
192.168.1.18,10.0.0.5,TCP,40652,59950,1.5141210907090956,111,2737,73.30985657693752,94,PORT_SCAN
192.168.1.43,10.0.0.20,TCP,10687,60702,0.931396800691028,301,4393,323.17053244834005,50,PORT_SCAN
192.168.1.17,10.0.0.19,TCP,33006,60589,1.6972105023534918,379,1529,223.30759765771387,35,PORT_SCAN
192.168.1.36,10.0.0.19,TCP,48987,50315,1.7421005363333706,298,3683,171.05786594108156,37,PORT_SCAN
192.168.1.12,10.0.0.16,TCP,50532,42365,2.5967160001296925,154,2767,59.305676859659854,33,PORT_SCAN
192.168.1.16,10.0.0.11,TCP,48870,34369,2.260152862205237,465,4926,205.73829663286503,64,PORT_SCAN
192.168.1.46,10.0.0.9,TCP,12927,55445,2.9322674862349514,100,3362,34.10330076278293,88,PORT_SCAN
192.168.1.45,10.0.0.16,TCP,55040,24770,2.425467839853904,314,4893,129.45956027143757,54,PORT_SCAN
192.168.1.45,10.0.0.2,TCP,28628,41591,0.44180024286870245,468,2733,1059.3022696438031,34,PORT_SCAN
192.168.1.20,10.0.0.7,TCP,17686,39961,1.9912624987035101,397,4587,199.371002195081,74,PORT_SCAN
192.168.1.23,10.0.0.11,TCP,4872,49635,2.9910116812714174,118,3235,39.45153432160473,45,PORT_SCAN
192.168.1.14,10.0.0.4,TCP,6568,34265,1.1123433096717776,330,2440,296.6709981807452,44,PORT_SCAN
192.168.1.21,10.0.0.7,TCP,21601,14458,0.9776608345716572,186,1502,190.25002682192155,35,PORT_SCAN
192.168.1.31,10.0.0.2,TCP,33846,22302,1.4533248924810112,324,1758,222.93707461852568,34,PORT_SCAN
192.168.1.49,10.0.0.5,TCP,11619,47934,1.2829327583407257,244,1128,190.18923510502304,46,PORT_SCAN
192.168.1.26,10.0.0.12,TCP,29117,17544,2.226131085010529,201,3325,90.29117887684917,85,PORT_SCAN
192.168.1.43,10.0.0.2,TCP,9729,55429,2.319324542439881,137,2748,59.068921788702696,31,PORT_SCAN
192.168.1.35,10.0.0.3,TCP,4950,58866,1.6540667724252944,277,2493,167.46603257971597,37,PORT_SCAN
192.168.1.18,10.0.0.2,TCP,7425,13166,0.7230978221134718,176,4490,243.3972204280561,89,PORT_SCAN
192.168.1.33,10.0.0.12,TCP,21955,18904,0.8449186630037928,228,3846,269.8484599564071,34,PORT_SCAN
192.168.1.36,10.0.0.9,TCP,50648,19611,0.9193213583043909,274,3625,298.0459417426888,25,PORT_SCAN
192.168.1.23,10.0.0.12,TCP,16845,37927,2.0691027157972126,197,2837,95.2103530172484,50,PORT_SCAN
192.168.1.46,10.0.0.20,TCP,37399,37041,0.8310617410855756,316,3790,380.2364907175543,87,PORT_SCAN
192.168.1.22,10.0.0.3,TCP,2934,40090,0.844131463770078,172,1931,203.75973101607886,67,PORT_SCAN
192.168.1.11,10.0.0.6,TCP,50021,41711,2.049110545018257,126,2230,61.49009398557235,47,PORT_SCAN
192.168.1.36,10.0.0.4,TCP,41736,39529,0.10483211748066013,110,2279,1049.2967483967236,26,PORT_SCAN
192.168.1.32,10.0.0.19,TCP,12123,18260,0.7112754864824232,103,1894,144.81027668953033,48,PORT_SCAN
192.168.1.13,10.0.0.7,TCP,12762,14624,1.432168878208986,496,3722,346.32787204556354,72,PORT_SCAN
192.168.1.45,10.0.0.9,TCP,50692,9081,2.921341131812262,203,2541,69.488632391955,60,PORT_SCAN
192.168.1.31,10.0.0.2,TCP,43154,49678,1.2636541846156102,131,4253,103.66760273092339,99,PORT_SCAN
192.168.1.7,10.0.0.5,TCP,55876,40633,0.875620455345709,216,4290,246.68222251011682,88,PORT_SCAN
192.168.1.33,10.0.0.4,TCP,5129,51896,2.8927242183840516,133,2597,45.97742126772705,60,PORT_SCAN
192.168.1.27,10.0.0.5,TCP,4390,59261,2.2428050635357484,105,3547,46.81637370412794,35,PORT_SCAN
192.168.1.18,10.0.0.18,TCP,29243,23703,1.372615324125337,499,4210,363.53958114082303,67,PORT_SCAN
192.168.1.25,10.0.0.7,TCP,17978,9098,2.2088682033437856,400,3270,181.08821494848803,28,PORT_SCAN
192.168.1.45,10.0.0.19,TCP,37716,45995,0.8083537805438908,301,4132,372.3617149380756,29,PORT_SCAN
192.168.1.31,10.0.0.16,TCP,13013,31087,1.5860346824197897,142,3954,89.53145954119533,74,PORT_SCAN
192.168.1.47,10.0.0.11,TCP,43290,32078,2.3763895426458435,436,3033,183.47160352951346,73,PORT_SCAN
192.168.1.10,10.0.0.17,TCP,36380,46142,0.35339574864798806,165,3974,466.89865577402264,38,PORT_SCAN
192.168.1.10,10.0.0.8,TCP,5764,40288,0.8163674730133373,161,3342,197.21510878639535,21,PORT_SCAN
192.168.1.28,10.0.0.14,TCP,15277,30502,0.23490753151949087,202,3520,859.9128290752124,41,PORT_SCAN
192.168.1.20,10.0.0.8,TCP,46318,58708,1.1249859601935133,140,2919,124.44599750908718,81,PORT_SCAN
192.168.1.29,10.0.0.5,TCP,30592,64094,1.394625069156324,251,4471,179.97668731987014,78,PORT_SCAN
192.168.1.3,10.0.0.11,TCP,13884,593,2.885190479696841,136,1006,47.13726908397746,44,PORT_SCAN
192.168.1.7,10.0.0.5,TCP,58720,13848,0.3016344500018292,295,3370,978.0049990914865,48,PORT_SCAN
192.168.1.37,10.0.0.2,TCP,11606,9750,1.1695507465057693,221,4148,188.96144580324957,39,PORT_SCAN
192.168.1.16,10.0.0.17,TCP,4862,22775,0.9955409485619557,162,1691,162.72560182884152,92,PORT_SCAN
192.168.1.43,10.0.0.15,TCP,40376,3895,2.8318775988243723,221,2547,78.04009611564642,85,PORT_SCAN
192.168.1.27,10.0.0.7,TCP,35332,13606,2.0626396527627042,356,4527,172.59437416670082,67,PORT_SCAN
192.168.1.24,10.0.0.3,TCP,1846,44100,1.914240128380137,173,2307,90.37528648320396,27,PORT_SCAN
192.168.1.17,10.0.0.5,TCP,42060,4540,1.3153329894352879,499,3205,379.37161464659664,59,PORT_SCAN
192.168.1.12,10.0.0.14,TCP,25943,12238,0.6622525919203089,354,3657,534.5392442685948,39,PORT_SCAN
192.168.1.6,10.0.0.12,TCP,46290,54563,0.720767189945763,147,1860,203.94935015155392,35,PORT_SCAN
192.168.1.26,10.0.0.19,TCP,11681,1750,1.105683294170085,348,1826,314.7375037995897,93,PORT_SCAN
192.168.1.36,10.0.0.17,TCP,16081,11736,2.280572616536569,435,2950,190.74156939611956,78,PORT_SCAN
192.168.1.17,10.0.0.4,TCP,7219,2501,2.5024656376579615,436,2022,174.22816658855268,90,PORT_SCAN
192.168.1.4,10.0.0.15,TCP,40736,9981,0.9797983061733863,461,4067,470.50499791170375,65,PORT_SCAN
192.168.1.10,10.0.0.18,TCP,53053,14429,1.3996815144304784,232,3203,165.7519925841125,62,PORT_SCAN
192.168.1.47,10.0.0.7,TCP,46427,24901,0.111257222204519,479,4237,4305.338480583997,50,PORT_SCAN
192.168.1.13,10.0.0.13,TCP,33148,12544,2.7609777498577532,225,1521,81.49286969501732,85,PORT_SCAN
192.168.1.8,10.0.0.19,TCP,57009,5201,1.4226784076913768,186,2948,130.7393146577854,48,PORT_SCAN
192.168.1.43,10.0.0.9,TCP,20621,18782,2.9461507067936425,416,4791,141.2011948474766,97,PORT_SCAN
192.168.1.48,10.0.0.19,TCP,30461,36592,1.5793586577536975,276,2392,174.75447938630444,97,PORT_SCAN
192.168.1.18,10.0.0.19,TCP,5059,5093,0.5458632568115566,242,1418,443.3344743032292,24,PORT_SCAN
192.168.1.18,10.0.0.3,TCP,56011,55521,2.6208240646255083,375,2300,143.08476675773505,78,PORT_SCAN
192.168.1.28,10.0.0.11,TCP,1496,4883,0.42274198205476543,225,4735,532.2395445713071,55,PORT_SCAN
192.168.1.40,10.0.0.6,TCP,12131,45392,2.2365837908031816,146,4775,65.27812666815841,42,PORT_SCAN
192.168.1.50,10.0.0.12,TCP,21090,39695,2.242820898326612,277,1393,123.5051805548415,33,PORT_SCAN
192.168.1.30,10.0.0.12,TCP,13095,57879,2.118375096182189,368,2883,173.71805430644585,43,PORT_SCAN
192.168.1.35,10.0.0.15,TCP,50375,4494,0.18869302899225915,145,2213,768.4438623641386,55,PORT_SCAN
192.168.1.24,10.0.0.12,TCP,56271,42011,2.987384560391807,178,4445,59.583892331777534,89,PORT_SCAN
192.168.1.40,10.0.0.19,TCP,59683,24497,1.1223897186909209,191,2975,170.1726208101491,22,PORT_SCAN
192.168.1.13,10.0.0.9,TCP,39498,60290,0.8499179048610085,223,2299,262.37828233124276,44,PORT_SCAN
192.168.1.42,10.0.0.15,TCP,19686,39325,0.21286554397392704,447,4292,2099.917119769985,29,PORT_SCAN
192.168.1.14,10.0.0.13,TCP,54829,62509,1.8355726760250657,206,2692,112.22655615363222,21,PORT_SCAN
192.168.1.46,10.0.0.16,TCP,46646,56433,2.1559157782639615,225,1247,104.36400265189391,76,PORT_SCAN
192.168.1.13,10.0.0.16,TCP,28373,53354,0.6122883042727156,110,4510,179.65392974582375,27,PORT_SCAN
192.168.1.39,10.0.0.5,TCP,18625,17470,2.965638354722223,359,2509,121.0531956562943,100,PORT_SCAN
192.168.1.18,10.0.0.13,TCP,3053,45525,2.397143614737759,125,1268,52.14539472374276,71,PORT_SCAN
192.168.1.26,10.0.0.3,TCP,53394,53660,2.9859970497005177,141,3038,47.220408343719456,82,PORT_SCAN
192.168.1.26,10.0.0.6,TCP,3223,15704,1.861149283562821,124,2735,66.62549914460665,66,PORT_SCAN
192.168.1.46,10.0.0.13,TCP,42372,34538,1.7870022668378183,489,4133,273.64262993650686,51,PORT_SCAN
192.168.1.17,10.0.0.17,TCP,17349,63741,1.8708691400784176,374,2998,199.90708702604596,95,PORT_SCAN
192.168.1.4,10.0.0.14,TCP,58042,6487,0.26034721036317304,413,3257,1586.3430970659642,66,PORT_SCAN
192.168.1.24,10.0.0.11,TCP,55283,42731,0.6777607091199731,390,1952,575.4243271292443,57,PORT_SCAN
192.168.1.28,10.0.0.10,TCP,36640,19064,1.747812752693643,225,4426,128.73232538968554,84,PORT_SCAN
192.168.1.41,10.0.0.18,TCP,6455,61840,0.16790926960065578,498,2927,2965.887477114337,27,PORT_SCAN
192.168.1.50,10.0.0.9,TCP,50684,28422,1.8187574540601614,442,1089,243.02305896439745,28,PORT_SCAN
192.168.1.17,10.0.0.13,TCP,2628,20202,2.6330879426135474,348,2556,132.16421463484525,20,PORT_SCAN
192.168.1.20,10.0.0.20,TCP,55804,36283,0.5464168748190595,316,4588,578.3130327090287,61,PORT_SCAN
192.168.1.47,10.0.0.3,TCP,9674,60298,1.7243630347257994,177,1249,102.6465984456375,92,PORT_SCAN
192.168.1.12,10.0.0.16,TCP,45209,5610,2.2504698493547934,498,2289,221.28712372786327,86,PORT_SCAN
192.168.1.46,10.0.0.5,TCP,3050,21112,2.1477085476133855,454,2275,211.3880863883984,44,PORT_SCAN
192.168.1.47,10.0.0.10,TCP,10213,47883,0.8371768477329506,499,1578,596.0508838141867,79,PORT_SCAN
192.168.1.13,10.0.0.3,TCP,30443,13075,2.982647495152719,297,4201,99.57596413343269,35,PORT_SCAN
192.168.1.45,10.0.0.13,TCP,20993,17159,1.0421794110526266,166,3617,159.28159608558758,21,PORT_SCAN
192.168.1.27,10.0.0.17,TCP,41996,2144,0.24569209334825737,218,2499,887.2894403280407,74,PORT_SCAN
192.168.1.42,10.0.0.10,TCP,44532,31463,0.7303221051344937,297,2539,406.66987608886006,85,PORT_SCAN
192.168.1.41,10.0.0.6,TCP,23138,63304,1.3602061912768775,138,1374,101.45520648634464,29,PORT_SCAN
192.168.1.29,10.0.0.6,TCP,2507,83,2.456446983430056,316,3814,128.6410828858003,45,PORT_SCAN
192.168.1.10,10.0.0.16,TCP,50309,23538,2.2060585564095057,369,3323,167.26663892393225,89,PORT_SCAN
192.168.1.25,10.0.0.11,TCP,48976,4608,2.9407934805564313,292,4915,99.29292958876879,56,PORT_SCAN
192.168.1.27,10.0.0.14,TCP,31878,5111,1.926567929442826,471,1893,244.47619666139454,21,PORT_SCAN
192.168.1.7,10.0.0.14,TCP,17556,47509,0.6599433403308693,124,1552,187.89491827863787,82,PORT_SCAN
192.168.1.7,10.0.0.12,TCP,18474,46289,2.3783943221475994,258,4859,108.47654554062164,69,PORT_SCAN
192.168.1.37,10.0.0.9,TCP,55764,21424,0.6080960109360426,149,3185,245.02709657747008,100,PORT_SCAN
192.168.1.2,10.0.0.8,TCP,10183,40306,2.082931283338492,462,3044,221.80280439185353,81,PORT_SCAN
192.168.1.4,10.0.0.8,TCP,37514,55318,1.5387871688729178,137,2160,89.03115568629639,20,PORT_SCAN
192.168.1.39,10.0.0.20,TCP,29277,11785,2.2815045592576455,172,3280,75.38884781188658,44,PORT_SCAN
192.168.1.21,10.0.0.2,TCP,42714,60539,2.474525157489508,168,2590,67.89181330063415,76,PORT_SCAN
192.168.1.16,10.0.0.7,TCP,23142,8265,0.7164347688591873,256,1476,357.32492493020794,75,PORT_SCAN
192.168.1.35,10.0.0.6,TCP,47471,16064,1.2806310906524463,284,3156,221.7656607534882,44,PORT_SCAN
192.168.1.34,10.0.0.10,TCP,15277,11002,1.1094709642813854,348,1552,313.66300804942904,49,PORT_SCAN
192.168.1.10,10.0.0.17,TCP,50213,31871,1.4514753577298707,245,2253,168.7937715891944,32,PORT_SCAN
192.168.1.41,10.0.0.3,TCP,5316,48220,0.13335863099013662,112,2077,839.8406549950537,69,PORT_SCAN
192.168.1.21,10.0.0.9,TCP,35951,53130,2.293493250564441,487,2359,212.3398444186163,99,PORT_SCAN
192.168.1.34,10.0.0.15,TCP,21800,1124,2.0252171817267013,342,3868,168.87077745825295,46,PORT_SCAN
192.168.1.44,10.0.0.9,TCP,42128,47907,1.8115108956610377,292,2999,161.1914124830292,75,PORT_SCAN
192.168.1.8,10.0.0.2,TCP,37215,26240,1.775560506715971,404,4108,227.5337835415294,39,PORT_SCAN
192.168.1.42,10.0.0.7,TCP,34593,64067,0.683007261839646,224,2909,327.9613739342495,39,PORT_SCAN
192.168.1.23,10.0.0.20,TCP,12073,21610,2.3527246080387587,459,2156,195.09295666466647,64,PORT_SCAN
192.168.1.20,10.0.0.9,TCP,7881,41709,1.8362018381670577,454,4876,247.24950741427972,20,PORT_SCAN
192.168.1.14,10.0.0.20,TCP,7408,62653,1.3765234867736695,298,3806,216.48740676300403,25,PORT_SCAN
192.168.1.4,10.0.0.7,TCP,11965,13967,0.9606374321880438,180,4347,187.37558413689337,38,PORT_SCAN
192.168.1.17,10.0.0.13,TCP,59716,60352,2.867270436821914,259,2030,90.32981217044734,86,PORT_SCAN
192.168.1.37,10.0.0.5,TCP,12929,20901,2.00422876473702,254,1362,126.73204000907951,71,PORT_SCAN
192.168.1.9,10.0.0.6,TCP,24886,47927,1.2505098784667306,395,2923,315.87115527972924,81,PORT_SCAN
192.168.1.21,10.0.0.4,TCP,7879,30698,2.8632962953589245,230,4611,80.32699947008756,46,PORT_SCAN
192.168.1.47,10.0.0.3,TCP,17905,60668,0.9995518817412279,195,2269,195.08742223596073,31,PORT_SCAN
192.168.1.13,10.0.0.9,TCP,21999,30095,2.393870564665439,144,2010,60.15362823934679,76,PORT_SCAN
192.168.1.9,10.0.0.17,TCP,52933,11167,1.57271728824385,376,1802,239.07666229055985,92,PORT_SCAN
192.168.1.22,10.0.0.17,TCP,20031,57533,1.695142608893445,432,4384,254.84581517421765,72,PORT_SCAN
192.168.1.42,10.0.0.5,TCP,13221,9585,1.840294853976377,202,1182,109.7650192106623,55,PORT_SCAN
192.168.1.21,10.0.0.6,TCP,58174,65436,0.2594742382246223,444,1660,1711.1525330527688,40,PORT_SCAN
192.168.1.40,10.0.0.8,TCP,46710,33913,0.10561201801755817,177,1725,1675.945629318185,38,PORT_SCAN
192.168.1.47,10.0.0.19,TCP,15827,47171,1.2084118578602556,275,4029,227.57141798239604,49,PORT_SCAN
192.168.1.3,10.0.0.19,TCP,37478,18609,0.8128574025496977,184,1439,226.36196634593645,58,PORT_SCAN
192.168.1.32,10.0.0.20,TCP,19596,25067,2.8122425433755236,376,3260,133.7011279079395,84,PORT_SCAN
192.168.1.42,10.0.0.19,TCP,39215,42253,1.3862751997740104,240,1720,173.1257978496078,73,PORT_SCAN
192.168.1.49,10.0.0.3,TCP,42495,16125,1.631563028086347,249,2075,152.61439228127827,67,PORT_SCAN
192.168.1.39,10.0.0.9,TCP,55226,39326,0.9641924635425273,447,4903,463.6003877873957,71,PORT_SCAN
192.168.1.35,10.0.0.8,TCP,56283,5243,2.6488779856010165,289,1983,109.1027980794017,91,PORT_SCAN
192.168.1.33,10.0.0.16,TCP,28844,27939,1.918286339727912,181,1298,94.35504817579678,70,PORT_SCAN
192.168.1.32,10.0.0.2,TCP,27040,29822,0.8995314641617946,263,3091,292.3744309989977,89,PORT_SCAN
192.168.1.39,10.0.0.15,TCP,35968,17935,1.8743184214193616,233,1484,124.31185509213346,63,PORT_SCAN
192.168.1.13,10.0.0.18,TCP,24775,27477,1.2273931342266378,354,4427,288.4161481178972,81,PORT_SCAN
192.168.1.24,10.0.0.15,TCP,4226,36279,2.736551542375023,327,2487,119.49345551745036,78,PORT_SCAN
192.168.1.42,10.0.0.10,TCP,13719,17497,1.6894442810150256,126,4471,74.58073723763097,78,PORT_SCAN
192.168.1.50,10.0.0.8,TCP,7928,6385,2.4597613928142783,392,2376,159.3650510757478,35,PORT_SCAN
192.168.1.47,10.0.0.17,TCP,16129,17512,2.698086175675735,379,4476,140.46993880952655,63,PORT_SCAN
192.168.1.33,10.0.0.6,TCP,33439,64950,2.675823700743067,267,4774,99.78235857835291,56,PORT_SCAN
192.168.1.4,10.0.0.9,TCP,19786,22545,2.0103037779608672,335,3538,166.64148158732712,96,PORT_SCAN
192.168.1.40,10.0.0.20,TCP,1690,10287,1.3024667914421069,101,2037,77.54516327297036,90,PORT_SCAN
192.168.1.6,10.0.0.5,TCP,57349,17404,0.34154924441041,270,4964,790.5155828000148,97,PORT_SCAN
192.168.1.6,10.0.0.6,TCP,16973,55224,1.8281608642575615,177,3897,96.81861342758909,77,PORT_SCAN
192.168.1.2,10.0.0.20,TCP,49435,37360,0.6833748040249815,168,1075,245.83873887433896,60,PORT_SCAN
192.168.1.39,10.0.0.14,TCP,47433,64126,1.3640617992357036,417,3175,305.70462440459,54,PORT_SCAN
192.168.1.14,10.0.0.12,TCP,44753,34724,2.8163230676213944,372,2708,132.0871189377372,80,PORT_SCAN
192.168.1.45,10.0.0.3,TCP,47970,52295,1.1612410804009214,198,1471,170.50723001604456,75,PORT_SCAN
192.168.1.25,10.0.0.11,TCP,55459,1992,2.784035868683064,473,1352,169.89723635412204,20,PORT_SCAN
192.168.1.36,10.0.0.12,TCP,25262,53378,2.904755848044643,173,4368,59.55750123248953,86,PORT_SCAN
192.168.1.27,10.0.0.7,TCP,40807,443,0.48291671829087923,4821,67145,9983.087802514485,161,DOS
192.168.1.17,10.0.0.10,TCP,23045,80,1.0390211563148009,4081,42105,3927.735229641027,144,DOS
192.168.1.46,10.0.0.12,TCP,6525,80,0.20793278884936622,3241,23482,15586.767329648494,107,DOS
192.168.1.37,10.0.0.12,TCP,49921,443,1.5476089726607547,2463,62621,1591.4872836162501,446,DOS
192.168.1.11,10.0.0.9,TCP,18513,80,0.7046826898354465,2940,62791,4172.090562756029,169,DOS
192.168.1.30,10.0.0.6,TCP,27854,80,0.11895524178852261,3375,35977,28372.015804062168,174,DOS
192.168.1.23,10.0.0.17,TCP,22842,80,0.3917127285555815,1299,19982,3316.2057428922185,291,DOS
192.168.1.20,10.0.0.19,TCP,10752,443,1.082085091724138,1338,46774,1236.5016487456642,200,DOS
192.168.1.15,10.0.0.20,TCP,7328,80,1.758806610556842,4032,30540,2292.4635237318444,293,DOS
192.168.1.43,10.0.0.3,TCP,15040,443,1.6580290473187942,2418,76171,1458.3580449993672,234,DOS
192.168.1.40,10.0.0.5,TCP,15786,80,1.1378786194755706,2556,87479,2246.285285840082,365,DOS
192.168.1.47,10.0.0.18,TCP,18529,80,0.2724647751801226,4912,97984,18028.01847230618,148,DOS
192.168.1.28,10.0.0.5,TCP,37949,80,1.5374024786414995,1951,82310,1269.0235817259572,468,DOS
192.168.1.29,10.0.0.12,TCP,55941,80,0.7389129946017594,2386,16530,3229.067586348168,290,DOS
192.168.1.25,10.0.0.4,TCP,45423,80,1.7070751793564016,3756,30971,2200.2545906713262,365,DOS
192.168.1.36,10.0.0.19,TCP,11589,80,0.7438713936289804,4690,52164,6304.853285350591,450,DOS
192.168.1.44,10.0.0.20,TCP,39539,80,1.336153461290086,3706,57872,2773.633498970825,459,DOS
192.168.1.31,10.0.0.20,TCP,48532,443,1.7242104700750942,4952,24118,2872.0391657199057,110,DOS
192.168.1.25,10.0.0.20,TCP,10996,443,1.1061041262263185,1937,69720,1751.1913698472842,182,DOS
192.168.1.40,10.0.0.6,TCP,57400,443,0.5044777862072652,3424,40133,6787.2165903321775,208,DOS
192.168.1.36,10.0.0.2,TCP,34424,80,0.7870948754209901,1364,22090,1732.9550002094006,131,DOS
192.168.1.2,10.0.0.3,TCP,53363,80,1.2921768307768526,4786,47207,3703.827437551772,294,DOS
192.168.1.25,10.0.0.8,TCP,5961,80,1.6252570093526475,1717,25273,1056.4482971735617,253,DOS
192.168.1.45,10.0.0.18,TCP,13812,80,1.3744193094849135,2734,56522,1989.2037176228353,202,DOS
192.168.1.42,10.0.0.18,TCP,37696,443,1.6599816881426148,1881,67777,1133.1450301145712,452,DOS
192.168.1.38,10.0.0.15,TCP,33310,80,1.2072655599388957,4289,91353,3552.6566335720554,127,DOS
192.168.1.29,10.0.0.16,TCP,13794,80,0.7035224640455306,4161,32127,5914.523291939556,266,DOS
192.168.1.44,10.0.0.14,TCP,7161,443,1.0064760319009214,3593,41813,3569.881334594661,274,DOS
192.168.1.10,10.0.0.18,TCP,17554,443,1.1156728113972691,1264,94711,1132.948645057475,418,DOS
192.168.1.32,10.0.0.3,TCP,7913,80,0.6625992713514783,3739,84392,5642.928028540848,218,DOS
192.168.1.16,10.0.0.18,TCP,50615,80,1.2764881765085718,3051,99287,2390.1513983036193,407,DOS
192.168.1.7,10.0.0.10,TCP,21288,80,1.3778969922915285,4914,83811,3566.304322812776,493,DOS
192.168.1.29,10.0.0.9,TCP,46542,80,0.2937953878603559,1015,80607,3454.7853436094115,488,DOS
192.168.1.39,10.0.0.6,TCP,33484,443,1.1539659103748425,3131,37559,2713.251727672751,357,DOS
192.168.1.44,10.0.0.10,TCP,5668,443,1.8173470756233612,1941,34584,1068.0403463021642,457,DOS
192.168.1.23,10.0.0.12,TCP,50849,80,1.527174008440248,1537,30172,1006.4341008329415,435,DOS
192.168.1.23,10.0.0.19,TCP,50609,443,0.49344049354732455,1178,18016,2387.3192723430616,341,DOS
192.168.1.45,10.0.0.11,TCP,15558,80,1.122890710667375,1188,62874,1057.9836387585112,441,DOS
192.168.1.47,10.0.0.20,TCP,40076,80,0.5013436319332977,3569,74435,7118.869718634115,160,DOS
192.168.1.50,10.0.0.13,TCP,18637,80,0.7964245548225948,2581,61054,3240.7338326916893,181,DOS
192.168.1.23,10.0.0.17,TCP,23692,443,1.010069126120866,1526,74640,1510.7876882254068,366,DOS
192.168.1.29,10.0.0.20,TCP,49616,443,1.1341935326386094,3054,19206,2692.662153429068,278,DOS
192.168.1.20,10.0.0.13,TCP,45175,80,1.7538982995171284,4092,18596,2333.0885269268933,274,DOS
192.168.1.23,10.0.0.7,TCP,40324,80,1.597944082353461,1352,65264,846.0871784754613,190,DOS
192.168.1.25,10.0.0.19,TCP,15710,80,0.9021996502322288,3999,60097,4432.500055803221,484,DOS
192.168.1.13,10.0.0.8,TCP,25697,443,0.6403450302392331,2325,59077,3630.8550706349347,340,DOS
192.168.1.12,10.0.0.12,TCP,23243,443,1.276689865577614,4296,28953,3364.9519087052176,265,DOS
192.168.1.22,10.0.0.2,TCP,15904,443,1.6179862076062301,1668,53235,1030.9111364229514,365,DOS
